qualified_sample,covar_type,outcome,category,normalize,split_folder,split_value,estimation_type,event_time,estimate,sd,ci_low,ci_high
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,6,-0.426458321367745,0.21904870759262,-0.855793788249279,0.00287714551379009
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,7,-0.302387004430265,0.250056120476912,-0.792497000565012,0.187722991704481
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,8,-0.233261328466509,0.270788412558275,-0.764006617080727,0.29748396014771
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,9,-0.549206960961347,0.305829579932857,-1.14863293762975,0.050219015707054
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,10,-0.943146358944966,0.358567588747077,-1.64593883288924,-0.240353885000696
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,11,-1.12426930693108,0.627439068360383,-2.35404988091743,0.10551126705527
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-14,-0.108241821616467,0.295222836091506,-0.686878580355819,0.470394937122885
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-13,0.0104316224550603,0.263157794938104,-0.505357655623624,0.526220900533745
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-12,0.106300441883565,0.237536435478203,-0.359270971653713,0.571871855420842
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-11,0.0262887432785241,0.212877725268966,-0.390951598248649,0.443529084805698
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-10,-0.165361868299936,0.198821839408645,-0.55505267354088,0.224328936941007
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-9,-0.0975448008909201,0.177703736810237,-0.445844125038985,0.250754523257145
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-8,0.0244761291674234,0.184528363390172,-0.337199463077313,0.38615172141216
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-7,0.170092013471943,0.295424308858744,-0.408939631891196,0.749123658835083
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-6,0.224876778673825,0.250525861332494,-0.266153909537863,0.715907466885513
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-5,-0.205091858178629,0.170581168670264,-0.539430948772346,0.129247232415089
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-4,-0.482096688154073,0.167861604609339,-0.811105433188377,-0.153087943119768
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-3,-0.449074229276656,0.167971947260286,-0.778299245906816,-0.119849212646497
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-2,-0.257347010903609,0.172607170893583,-0.595657065855032,0.0809630440478134
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,-1,0,0,0,0
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,0,-0.43870732789456,0.172059361048867,-0.77594367555034,-0.10147098023878
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,1,-0.878916075270137,0.131640995460025,-1.13693242637179,-0.620899724168488
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,2,-0.895638597928124,0.144281251046996,-1.17842984998024,-0.612847345876011
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,3,-0.820355622744306,0.204481604873584,-1.22113956829653,-0.41957167719208
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,4,-0.254651254727611,0.477946965442384,-1.19142730699468,0.682124797539461
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,5,-0.397427513480916,0.44736217585814,-1.27425737816287,0.47940235120104
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,6,-0.766891583519343,0.234260086684712,-1.22604135342138,-0.307741813617307
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,7,-0.865251100317133,0.257352783172206,-1.36966255533466,-0.36083964529961
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,8,-1.00681905886286,0.283617776744925,-1.56270990128292,-0.450928216442809
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,9,-0.777797252497729,0.407994767471438,-1.57746699674175,0.0218724917462887
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,10,0.691941741043394,1.52331019077204,-2.29374623286981,3.67762971495659
exact1,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period1,low,observed,11,-2.09436055937933,0.27923470635194,-2.64166058382913,-1.54706053492952
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-15,-1.22070048890117,0.895735480120446,-2.97634202993725,0.534941052134904
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-14,-1.38950687099917,0.524353583255942,-2.41723989418082,-0.361773847817524
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-13,0.358360205419796,0.540118944920531,-0.700272926624445,1.41699333746404
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-12,0.102580108255941,0.518717132665335,-0.914105471768116,1.11926568828
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-11,0.822412986460136,0.507221594723591,-0.171741339198101,1.81656731211837
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-10,0.873302633443093,0.523122473226396,-0.152017414080643,1.89862268096683
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-9,0.653698229534455,0.44937215678032,-0.227071197754973,1.53446765682388
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-8,0.812951471988857,0.518784155266869,-0.203865472334206,1.82976841631192
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-7,0.449603987845905,0.323736479665976,-0.184919512299408,1.08412748799122
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-6,0.485613913338399,0.364335300560299,-0.228483275759787,1.19971110243658
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-5,0.121225737595664,0.193881506807155,-0.258782015746361,0.501233490937688
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-4,0.11370823974011,0.176637802045775,-0.232501852269608,0.459918331749828
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-3,0.375963068467929,0.169320043051535,0.0440957840869196,0.707830352848939
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-2,0.402507397712967,0.137038436025271,0.133912063103435,0.671102732322499
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,-1,0,0,0,0
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,0,0.244512971038225,0.232116723850152,-0.210435807708072,0.699461749784522
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,1,0.0448205991252767,0.177859007882488,-0.3037830563244,0.393424254574954
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,2,0.0127744915447814,0.162371575677825,-0.305473796783756,0.331022779873319
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,3,0.0739630429984199,0.16926406426362,-0.257794522958275,0.405720608955115
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,4,0.489513658342885,0.306360918919494,-0.110953742739324,1.08998105942509
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,5,0.37459984520824,0.232431267340125,-0.0809654387784052,0.830165129194885
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,6,0.187496986632675,0.196843514036156,-0.198316300878191,0.573310274143541
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,7,0.221596404720303,0.272246333502081,-0.312006408943776,0.755199218384382
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,8,0.536560810696229,0.371152748623996,-0.190898576606803,1.26402019799926
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,9,0.394836250860717,0.580756205856244,-0.743445912617522,1.53311841433896
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,10,0.0246833672449358,0.590711830676783,-1.13311182088156,1.18247855537143
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,high,observed,11,-0.546255815944599,0.626723988381135,-1.77463483317162,0.682123201282425
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-14,0.756795791275542,1.43531321271262,-2.05641810564119,3.57000968819228
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-13,2.29317223866513,1.16815065454302,0.00359695576080421,4.58274752156946
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-12,-0.41245002037129,0.351327390294819,-1.10105170534914,0.276151664606555
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-11,0.535689785427337,0.94921060479001,-1.32476299996108,2.39614257081576
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-10,0.201570233466184,0.514850022005629,-0.807535809664849,1.21067627659722
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-9,1.0894479844204,0.874969024542041,-0.625491303681995,2.8043872725228
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-8,0.0257272300325361,0.324721808992015,-0.610727515591814,0.662181975656886
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-7,0.963672917265068,0.492632742655809,-0.00188725834031744,1.92923309287045
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-6,0.805785481913323,0.283624974751982,0.249880531399439,1.36169043242721
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-5,0.377901965509008,0.209346603397439,-0.0324173771499726,0.788221308167988
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-4,0.267421023054626,0.202136828636502,-0.128767161072918,0.66360920718217
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-3,0.0395041253438077,0.200581788396034,-0.353636179912419,0.432644430600035
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-2,0.185456786446012,0.1750627944981,-0.157666290770265,0.528579863662289
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,-1,0,0,0,0
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,0,-0.277483379248094,0.295673287397097,-0.857003022546404,0.302036264050215
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,1,-0.851799896953709,0.308540332672554,-1.45653894899191,-0.247060844915504
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,2,-1.0306289834786,0.351964762794051,-1.72047991855494,-0.34077804840226
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,3,-1.46067491570446,0.310935454790637,-2.07010840709411,-0.851241424314812
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,4,-1.80800102700189,0.321030988758384,-2.43722176496832,-1.17878028903545
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,5,-1.92731097243678,0.324094102585364,-2.5625354135041,-1.29208653136947
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,6,-1.7189408162897,0.433366256503701,-2.56833867903695,-0.869542953542443
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,7,-2.14457386228277,0.501342107988924,-3.12720439394106,-1.16194333062448
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,8,-2.84179305621028,0.488796204346248,-3.79983361672892,-1.88375249569163
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,9,-2.70428953250859,0.611631033755227,-3.90308635866883,-1.50549270634834
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,10,-2.09259090548058,0.475257678296592,-3.0240959549419,-1.16108585601926
exact1,pc_score_binary,pull_request_opened,github_outcomes,TRUE,split_period5,low,observed,11,-2.37938661029764,0.450027046107282,-3.26143962066791,-1.49733359992737
exact1,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,-15,-0.142057347184462,0.513014869781995,-1.14756649195717,0.863451797588247
exact1,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,-14,-0.277714114850054,0.425353827597908,-1.11140761694195,0.555979387241845
exact1,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,-13,0.950945933264939,0.621369990709723,-0.266939248526118,2.168831115056
exact1,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,-12,0.841824770150272,0.480897428480838,-0.10073418967217,1.78438372997271
exact1,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,-11,0.668017320596069,0.45723677447916,-0.228166757383085,1.56420139857522
exact1,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,-10,1.66170380821528,0.680773825559529,0.327387110118599,2.99602050631195
exact1,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,-9,0.762763071247948,0.370425562962467,0.0367289678415136,1.48879717465438
