event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimation_type
11,0.2132686399434447,1.2435423303012967,-2.224074327447097,2.6506116073339863,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
12,0.4548687941694453,1.5348569818334743,-2.5534508902241644,3.4631884785630547,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-14,-0.6197494887657479,0.6288229916954762,-1.8522425524888813,0.6127435749573854,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-13,-0.22368975583584882,0.6960255940174652,-1.5878999201100807,1.140520408438383,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-12,0.1550853847548053,0.6310930265415718,-1.0818569472666755,1.392027716776286,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-11,0.18945931784356407,0.5147703862851045,-0.8194906392752407,1.1984092749623687,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-10,0.8137224371394527,0.6187601378093603,-0.3990474329668936,2.0264923072457988,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-9,0.09707136072596385,0.38317397367659706,-0.6539496276801663,0.8480923491320941,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-8,0.3057507669271514,0.34406969676012733,-0.36862583872269816,0.980127372577001,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-7,1.0596605865167794,0.37590229683435267,0.32289208472144815,1.7964290883121108,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-6,0.6616683635530647,0.29506973746790727,0.08333167811596642,1.240005048990163,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-5,0.4374609914332131,0.19172626674527685,0.06167750861247051,0.8132444742539557,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-4,0.33962126687495003,0.1801855112355168,-0.013542335146662865,0.692784868896563,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-3,0.28467338754128746,0.14656711833641597,-0.0025981643980878544,0.5719449394806628,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-2,0.05144923800887578,0.13292404963034493,-0.20908189926660026,0.31198037528435185,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-1,0,0,0,0,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
0,-0.005187330454493752,0.31203066126837015,-0.6167674265404992,0.6063927656315118,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
1,-0.8693785113694217,0.15003478590895933,-1.163446691750982,-0.5753103309878613,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
2,-1.0278855278116574,0.17404659987358678,-1.3690168635638875,-0.6867541920594273,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
3,-1.0432762784174046,0.19624193904052575,-1.427910478936835,-0.658642077897974,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
4,-1.1578841345859665,0.2694742472627891,-1.6860536592210331,-0.6297146099508998,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
5,-1.3644540722704217,0.23241647208234764,-1.819990357551823,-0.9089177869890204,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
6,-1.2893990457142497,0.28362320284794673,-1.8453005232962254,-0.7334975681322741,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
7,-1.1280304659168272,0.6057082015894779,-2.3152185410322037,0.05915760919854951,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
8,-1.6557359230839053,0.3336942628469757,-2.3097766782639777,-1.0016951679038328,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
9,-1.7512355831214466,0.3427952322473285,-2.4231142383262103,-1.0793569279166828,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
10,-2.1852378626657094,0.361439337244452,-2.8936589636648353,-1.4768167616665835,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
11,-1.8745879479522634,0.39858079372470456,-2.6558063036526844,-1.0933695922518423,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
12,-2.1634650440728955,0.4450389642710493,-3.035741414044152,-1.291188674101639,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
13,-2.9853423815056477,0.3883727667669634,-3.746553004368896,-2.2241317586423994,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-14,-0.7710487757819714,0.8176084801927294,-2.373561396959721,0.8314638453957782,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-13,2.6366350069045787,0.6960021136095236,1.2724708642299125,4.000799149579245,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-12,1.2937309387219043,0.7048576673865282,-0.0877900893556911,2.6752519667994994,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-11,1.1792824352450215,0.7490572678058615,-0.28886980965446685,2.64743468014451,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-10,2.7881781047134435,1.0935933827224424,0.6447350745774565,4.931621134849431,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-9,1.454772643521466,0.6480956426718804,0.1845051838845806,2.7250401031583515,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-8,1.458339675178055,0.4940886854817009,0.48992585163392133,2.4267534987221886,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-7,1.1375363295143495,0.43741377525202635,0.28020533002037784,1.9948673290083212,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-6,1.5920811177260705,0.4487330804266818,0.7125642800897742,2.471597955362367,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-5,0.6250402437983592,0.22184429907109185,0.19022541761901918,1.0598550699776992,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-4,0.8151916249699409,0.21133472199064862,0.4009755698682696,1.2294076800716123,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-3,0.40960175461323034,0.1845815760674883,0.0478218655209533,0.7713816437055074,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-2,0.3864369656099234,0.16497641533713542,0.063083191549138,0.7097907396707088,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-1,0,0,0,0,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
0,0.20509327923570853,0.266448561682729,-0.3171459016624403,0.7273324601338573,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
1,-0.5279371319728344,0.22968616998210034,-0.9781220251377511,-0.07775223880791776,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
2,-0.7369216752755122,0.2842998235048048,-1.2941493293449295,-0.1796940212060948,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
3,-0.2802021929976964,0.3533491574099899,-0.9727665415212765,0.4123621555258838,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
4,-0.33626279749409416,0.46637204918828784,-1.2503520139031383,0.57782641891495,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
5,-0.5056099980159291,0.33433323251910463,-1.1609031337533742,0.14968313772151598,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
6,-0.440399701593746,0.38340601523031925,-1.1918754914451717,0.31107608825767974,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
7,-0.537114933880407,0.4821237225020381,-1.4820774299844017,0.40784756222358765,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
8,-0.38818320167067055,0.4381439190450954,-1.2469452829990577,0.4705788796577165,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
9,-0.5738171664776055,0.44952660055894,-1.4548893035731278,0.30725497061791684,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
10,-0.16567158736643806,1.2767961118709148,-2.6681919666334313,2.3368487919005547,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
11,0.5097333520404685,1.1424168139962556,-1.7294036033921922,2.7488703074731293,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
12,1.0887653063564788,1.2402010662653895,-1.3420287835236846,3.5195593962366423,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-14,-1.8170232487210818,1.0904341016622572,-3.9542740879791056,0.32022759053694205,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-13,-1.4769142879865256,0.5897100873713503,-2.632746059234372,-0.32108251673867905,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-12,-0.957072375083446,0.7604697526417413,-2.4475930902612593,0.533448340094367,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-11,-0.2571519228437842,0.6273652445092046,-1.4867878020818253,0.9724839563942569,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-10,-0.15592822368071643,0.5866955444435445,-1.3058514907900638,0.9939950434286309,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-9,-0.23381486087542558,0.4271821490252723,-1.0710918729649592,0.6034621512141081,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-8,0.05059782902443652,0.36800517461915555,-0.6706923132291083,0.7718879712779814,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-7,0.5867172116961807,0.3402627456271924,-0.08019776973311632,1.253632193125478,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-6,0.3034978353340603,0.27664192781755714,-0.23872034318835167,0.8457160138564722,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-5,0.249697152507994,0.19379275467381998,-0.13013664665269314,0.6295309516686811,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-4,0.1200408538915076,0.1767976714261764,-0.22648258210379812,0.4665642898868133,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-3,0.1224805934945683,0.15160592552795848,-0.1746670205402303,0.4196282075293669,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-2,-0.05865888303764319,0.13194709698564727,-0.3172751931295118,0.19995742705422545,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-1,0,0,0,0,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
0,-0.12648042651805913,0.3043672672448825,-0.7230402703180289,0.4700794172819106,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
1,-1.0002955524245558,0.13940294373656778,-1.2735253221482288,-0.727065782700883,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
2,-1.1419149026522406,0.14227261835155144,-1.4207692346212815,-0.8630605706831997,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
3,-1.1658726418912169,0.1742894506578626,-1.5074799651806277,-0.8242653186018061,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
4,-1.3828179412443338,0.20495815909280654,-1.7845359330662345,-0.981099949422433,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
5,-1.4469467649549186,0.21664751692969086,-1.8715758981371127,-1.0223176317727245,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
6,-1.3269837186984699,0.27295701321552934,-1.8619794646009074,-0.7919879727960324,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
7,-1.1549161118951212,0.5927212795633922,-2.3166498198393697,0.006817596049127461,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
8,-1.939625369664551,0.31099524855700095,-2.5491760568362727,-1.3300746824928291,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
9,-1.8011421007640058,0.33455589888085624,-2.4568716625704843,-1.1454125389575276,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
10,-2.235196884707922,0.3546074381473055,-2.930227463476641,-1.5401663059392035,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
