event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimation_type
-3,-0.0233074290562267,0.10110342743773078,-0.22147014683417904,0.17485528872172562,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-2,-0.06597665356151408,0.09871118714195229,-0.25945058035974056,0.1274972732367124,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-1,0,0,0,0,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
0,-0.11912782530344089,0.16719318071454584,-0.4468264595039507,0.20857080889706892,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
1,-0.48019709862667204,0.12456333234267984,-0.7243412300183245,-0.23605296723501956,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
2,-0.6106658143360398,0.11050974312918006,-0.8272649108692327,-0.3940667178028469,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
3,-0.3831977803817272,0.1698867063077292,-0.7161757247448763,-0.05021983601857799,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
4,-0.46354107205665096,0.2078938192410323,-0.8710129577690743,-0.05606918634422764,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
5,-0.41458373767284284,0.21550004033522616,-0.8369638167298861,0.007796341384200434,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
6,-0.4423324023908591,0.21702652150848675,-0.8677043845474931,-0.01696042023422506,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
7,-0.3190501666252439,0.2785436901915478,-0.8649957994006775,0.22689546615018974,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
8,-0.49453890912236836,0.32582870170444644,-1.1331631644630833,0.14408534621834662,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
9,-0.542357445304288,0.21108190015407027,-0.9560779696062658,-0.12863692100231022,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
10,-0.7119753099494948,0.338744455705929,-1.3759144431331154,-0.04803617676587402,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
11,-0.20056534731959197,0.7123257521265994,-1.5967238214877266,1.195593126848543,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
12,-0.6538681544395737,0.6209288182797771,-1.8708886382679368,0.5631523293887895,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
13,-0.8786549385474133,0.8158147577734493,-2.477651863783374,0.7203419866885473,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-14,0.07476126138447624,0.2579244806776768,-0.4307707207437703,0.5802932435127228,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-13,0.30015447712535187,0.22207070834865084,-0.13510411123800375,0.7354130654887074,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-12,0.31336391868950064,0.16942187755368404,-0.01870296131572008,0.6454307986947214,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-11,0.2932142663899398,0.1604230959828284,-0.021215001736403838,0.6076435345162834,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-10,0.3635781291220937,0.14172055324584687,0.08580584476023384,0.6413504134839536,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-9,0.404911031420513,0.1587208506982514,0.09381816405194027,0.7160038987890858,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-8,0.1968104988087253,0.13942258161124202,-0.07645776114930902,0.47007875876675964,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-7,0.08555627111812257,0.14348123559716724,-0.1956669506523252,0.36677949288857037,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-6,0.2183620883011685,0.16578376031723796,-0.1065740819206179,0.5432982585229549,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-5,0.22351168387185072,0.1186805368598634,-0.009102168373481545,0.456125536117183,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-4,-0.020751495404101775,0.11307019449817055,-0.24236907662051604,0.20086608581231247,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-3,0.024004764127580458,0.10778737678029485,-0.18725849436179745,0.23526802261695837,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-2,0.004255240155631362,0.1086618717271265,-0.20872202842953658,0.2172325087407993,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-1,0,0,0,0,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
0,-0.19973800902540878,0.12664295165162762,-0.44795819426259886,0.04848217621178133,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
1,-0.29568616815111576,0.13450351585279754,-0.559313059222599,-0.032059277079632575,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
2,-0.4353507251277988,0.10810750088495569,-0.6472414268623119,-0.2234600233932857,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
3,-0.4435456698287362,0.09727834084535088,-0.634211217885624,-0.2528801217718485,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
4,-0.47787530763998737,0.10953208818182086,-0.6925582004763562,-0.2631924148036185,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
5,-0.32327449785874945,0.13596757494406178,-0.5897709447491105,-0.056778050968388394,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
6,-0.331152122466154,0.12197483088527103,-0.5702227910012851,-0.0920814539310228,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
7,-0.3075095661732397,0.14055308966540703,-0.5829936219174374,-0.03202551042904195,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
8,-0.464650570367792,0.14692004317235724,-0.7526138549856122,-0.17668728574997183,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
9,-0.35210352562173847,0.20544155745827622,-0.7547689782399598,0.05056192699648293,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
10,-0.5912999694389217,0.29173728964858375,-1.1631050571501458,-0.019494881727697533,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
11,-0.5501686201989987,0.38089971360947433,-1.2967320588735682,0.19639481847557094,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
12,-0.6179285469274958,0.7073850797220783,-2.0044033031827695,0.7685462093277777,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
13,-1.9002861985079382,0.11581813435746716,-2.127289741848574,-1.6732826551673026,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-14,-2.0145985670308515,0.7091615847443177,-3.404555273129714,-0.6246418609319888,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-13,0.35110761170380594,0.7065482545204402,-1.033726967156257,1.7359421905638688,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-12,-0.4526068630686417,0.4504538834710208,-1.3354964746718423,0.430282748534559,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-11,0.32779551789994954,0.5258092299718613,-0.7027905728448985,1.3583816086447977,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-10,0.2206720718043016,0.4211992907314868,-0.6048785380294126,1.0462226816380158,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-9,0.33270739931093524,0.44385867547372915,-0.5372556046175738,1.2026704032394444,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-8,0.5553212834595603,0.3197983442788905,-0.071483471327065,1.1821260382461856,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-7,0.6741191025980615,0.2843776509949116,0.11673890664803488,1.2314992985480882,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-6,0.5103494390175015,0.21830614707350893,0.08246939075342402,0.9382294872815791,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-5,0.16396215687962012,0.1350949909295248,-0.10082402534224844,0.4287483391014887,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-4,0.19899633661852592,0.12198813772719841,-0.04010041332678296,0.43809308656383483,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-3,0.09141280096071644,0.11358454659849353,-0.13121291037233088,0.3140385122937638,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-2,0.13040516500082489,0.10426842379279773,-0.07396094563305866,0.33477127563470843,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-1,0,0,0,0,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
0,-0.04108789127905603,0.1668165790672945,-0.36804838625095326,0.2858726036928412,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
1,-0.6759659506162716,0.15211436800342934,-0.9741101119029931,-0.37782178932955013,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
2,-0.7815921086527817,0.16533404919026048,-1.1056468450656922,-0.4575373722398712,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
3,-0.7710529167361311,0.1644706745141834,-1.0934154387839305,-0.4486903946883316,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
4,-0.9684692227225243,0.1842917701882846,-1.3296810922915623,-0.6072573531534865,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
5,-0.9463666264902278,0.1773729444379983,-1.2940175975887045,-0.5987156553917512,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
6,-0.8788886779049828,0.22440533354128037,-1.3187231316458923,-0.4390542241640733,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
7,-0.8998205183348043,0.29363032978686965,-1.4753359647170687,-0.32430507195253977,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
8,-1.3125566148337617,0.27503345060373025,-1.851622178017073,-0.7734910516504505,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
9,-1.2302834008213803,0.2255411462402676,-1.6723440474523048,-0.7882227541904558,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
10,-1.1408285736242574,0.5857188738676257,-2.288837566404804,0.007180419156288975,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
11,-0.8042010018108621,0.5526303586762852,-1.887356504816381,0.2789545011946568,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
12,-0.521883104348265,1.0790669910624346,-2.6368544068306368,1.5930881981341067,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
13,-1.420862859161888,0.6058140292932035,-2.6082583565765667,-0.23346736174720917,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-14,-1.1443829890713635,0.522722283761602,-2.1689186652441035,-0.11984731289862349,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-13,0.3574886526918921,0.5413710118414033,-0.7035985305172585,1.4185758359010427,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-12,0.008560962469146338,0.43602434828258096,-0.8460467601647124,0.8631686851030049,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-11,0.27722620961599376,0.4266069803628093,-0.5589234718951125,1.1133758911271001,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-10,0.9675856367537319,0.5127125922878268,-0.037331044130408664,1.9725023176378724,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-9,0.3343092417244809,0.3163871659031791,-0.2858096034457502,0.9544280868947119,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-8,0.5216662620392076,0.27419648084894377,-0.015758840424722198,1.0590913645031375,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-7,0.7077803667007087,0.2566616235301708,0.20472358458157391,1.2108371488198433,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
-6,0.5738745464607117,0.2183370346316765,0.14593395858262576,1.0018151343387975,NA,rolling5_pc_median_kfold_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth1_pc_median,1,observed
