rolling,category,outcome,normalize,method,covar,split_value,event_time,estimation_type,estimate,sd,ci_low,ci_high,dataset
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-1,observed,0,0,0,0,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,0,observed,-0.339171322153052,0.177614933550452,-0.687296591911938,0.00895394760583335,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,1,observed,-0.770009380943321,0.136621625667916,-1.03778776725244,-0.502230994634206,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,2,observed,-0.860415587330213,0.123914461014415,-1.10328793091847,-0.61754324374196,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,3,observed,-0.473803336296348,0.232383337293884,-0.92927467739236,-0.0183319952003354,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,4,observed,-0.50322296501508,0.293831644727009,-1.07913298868002,0.0726870586498578,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,5,observed,-0.448142442459347,0.295641074760036,-1.02759894898902,0.131314064070323,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,6,observed,-0.430782851044873,0.303120900527889,-1.02489981607954,0.163334113989791,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,7,observed,-0.301488205165239,0.381389148468425,-1.04901093616335,0.446034525832873,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,8,observed,-0.455425920520233,0.439332151093362,-1.31651693666322,0.405665095622756,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,9,observed,-0.42918518398452,0.261545389068275,-0.941814146558338,0.0834437785892987,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,10,observed,-0.500512984325578,0.434661907442823,-1.35245032291351,0.351424354262355,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,11,observed,0.370705131010225,1.03474023699567,-1.65738573350129,2.39879599552174,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,12,observed,0.01991482035206,0.94675509066053,-1.83572515734258,1.8755547980467,
rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,0,13,observed,-1.81638104806508,0.171723398597809,-2.15295890931678,-1.47980318681337,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-14,observed,0.137952847012959,0.393297173568992,-0.632909613182266,0.908815307208183,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-13,observed,0.602313492536985,0.390898950320934,-0.163848450092046,1.36847543516602,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-12,observed,0.524406177620492,0.285963365500175,-0.0360820187598516,1.08489437400084,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-11,observed,0.508260584280507,0.251190642315504,0.0159269253421186,1.0005942432189,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-10,observed,0.545081377062878,0.215043676950132,0.12359577024062,0.966566983885135,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-9,observed,0.817281473605794,0.229679017504285,0.367110599297396,1.26745234791419,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-8,observed,0.334567610709522,0.214328995624289,-0.0855172207140841,0.754652442133129,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-7,observed,0.184152897705042,0.280954378948135,-0.366517685033303,0.734823480443387,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-6,observed,0.301612357414813,0.264278348101325,-0.216373204863783,0.819597919693409,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-5,observed,0.101913572282769,0.176795702351172,-0.244606004325528,0.448433148891065,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-4,observed,-0.0029498244828199,0.182351281864908,-0.36035833693804,0.3544586879724,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-3,observed,-0.122804815310625,0.169194680030373,-0.454426388170156,0.208816757548906,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-2,observed,0.153085050180166,0.167256927070747,-0.174738526878498,0.480908627238829,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,-1,observed,0,0,0,0,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,0,observed,0.0376122305297906,0.22880776836792,-0.410850995471333,0.486075456530914,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,1,observed,0.170902522159994,0.319286839402234,-0.454899683068384,0.796704727388373,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,2,observed,-0.0647842209883618,0.214718541815687,-0.485632562947108,0.356064120970384,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,3,observed,-0.251036255143261,0.154155149131958,-0.5531803474419,0.0511078371553773,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,4,observed,-0.434624592790889,0.154002162210151,-0.736468830722784,-0.132780354858993,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,5,observed,-0.257585309875272,0.244515458611384,-0.736835608753585,0.221664989003041,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,6,observed,-0.180105770649392,0.186466616660361,-0.545580339303698,0.185368798004915,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,7,observed,-0.337124979625508,0.189327732504346,-0.708207335334025,0.0339573760830099,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,8,observed,-0.507821579563609,0.164720404504888,-0.830673572393189,-0.184969586734029,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,9,observed,-0.804860077439551,0.210501038718903,-1.2174421133286,-0.392278041550501,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,10,observed,-1.03508494687342,0.296845445363432,-1.61690201978574,-0.45326787396109,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,11,observed,-1.28384342405829,0.350184836378004,-1.97020570335918,-0.5974811447574,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,12,observed,-1.63506286842849,0.431925804234479,-2.48163744472807,-0.788488292128908,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,1,13,observed,-2.01157095395327,0.170852377660757,-2.34644161416835,-1.67670029373818,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-14,observed,0.0466017770710662,0.331780716885156,-0.60368842802384,0.696891982165972,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-13,observed,0.154464666618203,0.286444437055512,-0.4069664300106,0.715895763247006,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-12,observed,0.217497601074481,0.213021032747705,-0.200023623111021,0.635018825259984,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-11,observed,0.187465169556408,0.197658734117546,-0.199945949313981,0.574876288426797,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-10,observed,0.270272115514002,0.177790555636745,-0.0781973735340183,0.618741604562023,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-9,observed,0.139754294581331,0.170348728611053,-0.194129213496333,0.473637802658995,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-8,observed,0.106016947942532,0.170048263533535,-0.227277648583196,0.439311544468259,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-7,observed,0.0182002846375638,0.157283662310699,-0.290075693491407,0.326476262766535,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-6,observed,0.163138083735246,0.20961948957113,-0.24771611582417,0.573992283294661,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-5,observed,0.281658327184149,0.151213012079521,-0.0147191764917118,0.578035830860011,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-4,observed,-0.0347131092984496,0.138413818203823,-0.306004192977942,0.236577974381043,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-3,observed,0.100965313857946,0.139035912871353,-0.171545075369906,0.373475703085798,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-2,observed,-0.0750948588528275,0.136340208857948,-0.342321668214405,0.19213195050875,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,-1,observed,0,0,0,0,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,0,observed,-0.332776202861032,0.147748205969672,-0.622362686561589,-0.0431897191604758,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,1,observed,-0.561652712216497,0.104509191891192,-0.766490728323232,-0.356814696109761,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,2,observed,-0.651621840479147,0.109346564552063,-0.865941107001189,-0.437302573957104,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,3,observed,-0.572311837037817,0.114739276976314,-0.797200819911393,-0.347422854164242,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,4,observed,-0.518784861348881,0.137233776292956,-0.787763062883076,-0.249806659814687,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,5,observed,-0.376675317864072,0.149824971308746,-0.670332261629213,-0.0830183740989303,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,6,observed,-0.415214967772019,0.154326791153167,-0.717695478432226,-0.112734457111811,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,7,observed,-0.297970885633798,0.179465446600578,-0.649723160970932,0.0537813897033353,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,8,observed,-0.443799925209993,0.185803969574265,-0.807975705575553,-0.0796241448444331,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,9,observed,-0.164049489618351,0.263076381054904,-0.679679196485962,0.35158021724926,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,10,observed,-0.403299848881912,0.35727554749818,-1.10355992197835,0.296960224214521,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,11,observed,-0.149602314147192,0.51475293178976,-1.15851806045512,0.859313432160737,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,12,observed,0.075316789593382,1.1107436858745,-2.10174083472064,2.2523744139074,
rolling5_depth1_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_default,0,13,observed,-1.85577061621964,0.146356915467627,-2.14263017053619,-1.56891106190309,
rolling5_kfold_depth1_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_default,1,-14,observed,-1.73294442507191,0.770092421899934,-3.24232557199578,-0.223563278148037,
rolling5_kfold_depth1_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_default,1,-13,observed,2.26328348434878,1.10690103619973,0.0937574533973007,4.43280951530026,
rolling5_kfold_depth1_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_default,1,-12,observed,0.781836247587791,0.57411016789346,-0.343419681483391,1.90709217665897,
rolling5_kfold_depth1_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_default,1,-11,observed,0.876391726826495,0.648506099033331,-0.394680227278834,2.14746368093182,
rolling5_kfold_depth1_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_default,1,-10,observed,0.786804937276958,0.615662328235061,-0.419893226063761,1.99350310061768,
rolling5_kfold_depth1_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_default,1,-9,observed,1.6694197770441,0.896649384878047,-0.0880130173168721,3.42685257140507,
rolling5_kfold_depth1_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_default,1,-8,observed,1.5758946672422,0.606529921506988,0.387096021088499,2.76469331339589,
rolling5_kfold_depth1_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_default,1,-7,observed,1.14378487555398,0.544942991075276,0.0756966130464414,2.21187313806152,
rolling5_kfold_depth1_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_default,1,-6,observed,0.780608263440698,0.390519627610625,0.0151897933238724,1.54602673355752,
rolling5_kfold_depth1_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_default,1,-5,observed,0.151490208480666,0.201865811825653,-0.244166782697614,0.547147199658946,
rolling5_kfold_depth1_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_default,1,-4,observed,0.133838944408216,0.201209232000629,-0.260531150313016,0.528209039129449,
