,time_period,repo_name,group,treatment_group,time_index,treatment,pr_opener,commits,issue_number,issue_comments
999,2022-01-01,python-trio/trustme,Other_Cooperative,14.0,15.0,1,66.0,134.0,0.0,0.0
1000,2022-01-01,python-visualization/folium,Other_Uncooperative,14.0,15.0,1,3.0,17.0,17.0,20.0
1001,2022-01-01,pyupio/safety,Other_Cooperative,14.0,15.0,1,15.0,29.0,10.0,12.0
1002,2022-01-01,robinhood/faust,Other_Cooperative,13.0,15.0,1,0.0,0.0,4.0,7.0
1003,2022-01-01,ros-infrastructure/rospkg,Other_Uncooperative,12.0,15.0,1,14.0,29.0,4.0,5.0
1004,2022-01-01,rq/django-rq,Other_Cooperative,14.0,15.0,1,4.0,7.0,2.0,2.0
1005,2022-01-01,saxix/django-admin-extra-urls,Other_Uncooperative,16.0,15.0,0,0.0,2.0,0.0,0.0
1006,2022-01-01,smartystreets/smartystreets-python-sdk,Other_Cooperative,16.0,15.0,0,0.0,2.0,1.0,2.0
1007,2022-01-01,snakemake/snakemake,Other_Cooperative,16.0,15.0,0,215.0,490.0,329.0,496.0
1008,2022-01-01,spyder-ide/spyder-terminal,Other_Uncooperative,16.0,15.0,0,3.0,3.0,10.0,14.0
1009,2022-01-01,statsmodels/statsmodels,Other_Cooperative,11.0,15.0,1,97.0,219.0,187.0,337.0
1010,2022-01-01,stefanfoulis/django-phonenumber-field,Other_Uncooperative,13.0,15.0,1,9.0,30.0,17.0,24.0
1011,2022-01-01,tj-django/django-view-breadcrumbs,Other_Uncooperative,16.0,15.0,0,19.0,59.0,6.0,11.0
1012,2022-01-01,trek10inc/awsume,Other_Uncooperative,14.0,15.0,1,0.0,0.0,0.0,0.0
1013,2022-01-01,twilio/twilio-python,Other_Uncooperative,13.0,15.0,1,3.0,29.0,8.0,10.0
1014,2022-01-01,uktrade/directory-api-client,Other_Cooperative,15.0,15.0,1,3.0,4.0,0.0,0.0
1015,2022-01-01,vega/ipyvega,Other_Cooperative,14.0,15.0,1,31.0,76.0,1.0,4.0
1016,2022-01-01,webrecorder/pywb,Other_Cooperative,11.0,15.0,1,10.0,27.0,5.0,7.0
1017,2022-01-01,wemake-services/wemake-python-styleguide,Other_Cooperative,15.0,15.0,1,65.0,151.0,36.0,58.0
1018,2022-01-01,wildfish/django-star-ratings,Other_Uncooperative,12.0,15.0,1,1.0,4.0,0.0,0.0
1019,2022-07-01,Azure/azure-uamqp-python,Other_Uncooperative,16.0,16.0,1,2.0,4.0,5.0,5.0
1020,2022-07-01,ClearcodeHQ/mirakuru,Other_Cooperative,14.0,16.0,1,24.0,53.0,1.0,1.0
1021,2022-07-01,ClearcodeHQ/pytest-postgresql,Other_Cooperative,14.0,16.0,1,37.0,73.0,6.0,12.0
1022,2022-07-01,ClearcodeHQ/pytest-redis,Other_Cooperative,14.0,16.0,1,16.0,39.0,2.0,3.0
1023,2022-07-01,Cog-Creators/Red-DiscordBot,Other_Uncooperative,13.0,16.0,1,73.0,173.0,99.0,116.0
1024,2022-07-01,Cornices/cornice,Other_Cooperative,16.0,16.0,1,0.0,1.0,0.0,0.0
1025,2022-07-01,EpistasisLab/tpot,Other_Cooperative,14.0,16.0,1,0.0,0.0,4.0,4.0
1026,2022-07-01,Hipo/drf-extra-fields,Other_Cooperative,14.0,16.0,1,0.0,1.0,0.0,0.0
1027,2022-07-01,HypothesisWorks/hypothesis,Other_Uncooperative,13.0,16.0,1,46.0,197.0,70.0,113.0
1028,2022-07-01,MIT-LCP/wfdb-python,Other_Uncooperative,14.0,16.0,1,0.0,4.0,8.0,12.0
1029,2022-07-01,MLBazaar/MLBlocks,Other_Uncooperative,14.0,16.0,1,0.0,2.0,0.0,0.0
1030,2022-07-01,MisterWil/abodepy,Other_Cooperative,13.0,16.0,1,0.0,0.0,1.0,2.0
1031,2022-07-01,MycroftAI/adapt,Other_Uncooperative,15.0,16.0,1,0.0,0.0,0.0,0.0
1032,2022-07-01,RLBot/RLBot,Other_Cooperative,16.0,16.0,1,5.0,12.0,2.0,3.0
1033,2022-07-01,Sung-Huan/ANNOgesic,Other_Uncooperative,13.0,16.0,1,0.0,0.0,5.0,10.0
1034,2022-07-01,Z3Prover/z3,Other_Uncooperative,14.0,16.0,1,43.0,1151.0,202.0,370.0
1035,2022-07-01,aio-libs/aiorwlock,Other_Cooperative,14.0,16.0,1,27.0,63.0,0.0,0.0
1036,2022-07-01,aio-libs/yarl,Other_Cooperative,13.0,16.0,1,18.0,65.0,10.0,24.0
1037,2022-07-01,aiogram/aiogram,Other_Cooperative,13.0,16.0,1,29.0,60.0,36.0,41.0
1038,2022-07-01,aiven/aiven-client,Other_Uncooperative,12.0,16.0,1,5.0,8.0,1.0,1.0
1039,2022-07-01,angr/archinfo,Other_Cooperative,16.0,16.0,1,2.0,30.0,4.0,8.0
1040,2022-07-01,ansible/ansible-runner,Other_Uncooperative,15.0,16.0,1,18.0,37.0,26.0,33.0
1041,2022-07-01,arrow-py/arrow,Other_Cooperative,16.0,16.0,1,3.0,15.0,8.0,10.0
1042,2022-07-01,avast/yaramod,Other_Uncooperative,16.0,16.0,1,5.0,13.0,0.0,0.0
1043,2022-07-01,aws/aws-encryption-sdk-python,Other_Uncooperative,15.0,16.0,1,27.0,47.0,3.0,3.0
1044,2022-07-01,beeware/toga,Other_Cooperative,15.0,16.0,1,42.0,134.0,64.0,104.0
1045,2022-07-01,biolink/ontobio,Other_Uncooperative,14.0,16.0,1,3.0,6.0,1.0,1.0
1046,2022-07-01,bitcraze/crazyflie-lib-python,Other_Cooperative,16.0,16.0,1,12.0,37.0,12.0,13.0
1047,2022-07-01,box/box-python-sdk,Other_Uncooperative,14.0,16.0,1,2.0,3.0,8.0,14.0
1048,2022-07-01,browniebroke/deezer-python,Other_Uncooperative,16.0,16.0,1,100.0,229.0,9.0,11.0
1049,2022-07-01,camptocamp/tilecloud-chain,Other_Uncooperative,14.0,16.0,1,46.0,211.0,1.0,1.0
1050,2022-07-01,codalab/codalab-worksheets,Other_Cooperative,16.0,16.0,1,68.0,156.0,109.0,172.0
1051,2022-07-01,crate/crash,Other_Cooperative,14.0,16.0,1,3.0,17.0,1.0,1.0
1052,2022-07-01,crate/crate-docs-theme,Other_Cooperative,14.0,16.0,1,9.0,38.0,8.0,13.0
1053,2022-07-01,cyface/django-termsandconditions,Other_Uncooperative,12.0,16.0,1,2.0,5.0,1.0,1.0
1054,2022-07-01,data61/anonlink,Other_Cooperative,14.0,16.0,1,8.0,18.0,0.0,0.0
1055,2022-07-01,data61/clkhash,Other_Cooperative,14.0,16.0,1,3.0,7.0,0.0,0.0
1056,2022-07-01,databricks/databricks-cli,Other_Cooperative,16.0,16.0,1,29.0,62.0,31.0,39.0
1057,2022-07-01,debops/debops,Other_Cooperative,13.0,16.0,1,38.0,435.0,17.0,23.0
1058,2022-07-01,descarteslabs/descarteslabs-python,Other_Cooperative,14.0,16.0,1,0.0,32.0,0.0,0.0
1059,2022-07-01,ecmwf/cfgrib,Other_Uncooperative,16.0,16.0,1,0.0,8.0,19.0,30.0
1060,2022-07-01,encode/django-rest-framework,Other_Uncooperative,13.0,16.0,1,33.0,72.0,91.0,123.0
1061,2022-07-01,ethereum/eth-tester,Other_Cooperative,13.0,16.0,1,7.0,27.0,1.0,1.0
1062,2022-07-01,facebook/watchman,Other_Uncooperative,13.0,16.0,1,0.0,154.0,18.0,25.0
1063,2022-07-01,faucetsdn/beka,Other_Uncooperative,16.0,16.0,1,17.0,42.0,1.0,1.0
1064,2022-07-01,faucetsdn/chewie,Other_Uncooperative,16.0,16.0,1,23.0,55.0,0.0,0.0
1065,2022-07-01,finos/perspective,Other_Cooperative,15.0,16.0,1,69.0,166.0,31.0,35.0
1066,2022-07-01,googleapis/python-bigquery,Other_Cooperative,15.0,16.0,1,27.0,74.0,31.0,40.0
1067,2022-07-01,googleapis/python-datastore,Other_Uncooperative,15.0,16.0,1,22.0,62.0,1.0,1.0
1068,2022-07-01,googleapis/python-speech,Other_Uncooperative,14.0,16.0,1,28.0,69.0,1.0,1.0
1069,2022-07-01,googleapis/python-storage,Other_Uncooperative,15.0,16.0,1,45.0,109.0,31.0,46.0
1070,2022-07-01,hardbyte/python-can,Other_Uncooperative,13.0,16.0,1,39.0,80.0,67.0,117.0
1071,2022-07-01,hylang/hy,Other_Cooperative,16.0,16.0,1,31.0,84.0,40.0,58.0
1072,2022-07-01,inveniosoftware/invenio-communities,Other_Cooperative,14.0,16.0,1,14.0,46.0,10.0,10.0
1073,2022-07-01,jazzband/django-axes,Other_Uncooperative,14.0,16.0,1,31.0,78.0,7.0,12.0
1074,2022-07-01,joke2k/faker,Other_Cooperative,13.0,16.0,1,1.0,66.0,17.0,19.0
1075,2022-07-01,jupyter/nbgrader,Other_Cooperative,16.0,16.0,1,8.0,46.0,60.0,109.0
1076,2022-07-01,kbandla/dpkt,Other_Cooperative,15.0,16.0,1,2.0,6.0,9.0,11.0
1077,2022-07-01,marcospereirampj/python-keycloak,Other_Uncooperative,16.0,16.0,1,10.0,87.0,14.0,19.0
1078,2022-07-01,marshmallow-code/marshmallow,Other_Uncooperative,14.0,16.0,1,29.0,74.0,27.0,32.0
1079,2022-07-01,marshmallow-code/webargs,Other_Uncooperative,14.0,16.0,1,30.0,72.0,5.0,6.0
1080,2022-07-01,materialsvirtuallab/monty,Other_Uncooperative,14.0,16.0,1,24.0,87.0,2.0,2.0
1081,2022-07-01,maxcountryman/flask-login,Other_Uncooperative,14.0,16.0,1,6.0,14.0,15.0,19.0
1082,2022-07-01,mayeut/pybase64,Other_Cooperative,13.0,16.0,1,36.0,98.0,0.0,0.0
1083,2022-07-01,mikedh/trimesh,Other_Cooperative,12.0,16.0,1,22.0,86.0,83.0,103.0
1084,2022-07-01,napalm-automation/napalm,Other_Cooperative,14.0,16.0,1,15.0,26.0,23.0,27.0
1085,2022-07-01,nteract/nteract,Other_Cooperative,16.0,16.0,1,7.0,25.0,3.0,3.0
1086,2022-07-01,online-judge-tools/oj,Other_Uncooperative,15.0,16.0,1,0.0,0.0,2.0,2.0
1087,2022-07-01,openshift/openshift-restclient-python,Other_Cooperative,12.0,16.0,1,0.0,0.0,5.0,9.0
1088,2022-07-01,pallets/click,Other_Uncooperative,14.0,16.0,1,5.0,18.0,35.0,44.0
1089,2022-07-01,pallets/flask,Other_Uncooperative,14.0,16.0,1,26.0,37.0,69.0,76.0
1090,2022-07-01,pallets/itsdangerous,Other_Uncooperative,14.0,16.0,1,4.0,21.0,1.0,1.0
1091,2022-07-01,pallets/jinja,Other_Uncooperative,14.0,16.0,1,10.0,32.0,43.0,53.0
1092,2022-07-01,pallets/markupsafe,Other_Uncooperative,14.0,16.0,1,9.0,32.0,2.0,2.0
1093,2022-07-01,pbs/pycaption,Other_Uncooperative,16.0,16.0,1,1.0,3.0,4.0,4.0
1094,2022-07-01,postlund/pyatv,Other_Cooperative,14.0,16.0,1,12.0,34.0,47.0,93.0
1095,2022-07-01,pyproj4/pyproj,Other_Uncooperative,13.0,16.0,1,43.0,221.0,42.0,107.0
1096,2022-07-01,python-gitlab/python-gitlab,Other_Uncooperative,16.0,16.0,1,156.0,371.0,103.0,152.0
1097,2022-07-01,python-intelhex/intelhex,Other_Uncooperative,14.0,16.0,1,0.0,0.0,1.0,2.0
1098,2022-07-01,python-poetry/poetry,Other_Cooperative,16.0,16.0,1,251.0,641.0,1918.0,2966.0
1099,2022-07-01,python-trio/trio,Other_Cooperative,15.0,16.0,1,72.0,170.0,34.0,56.0
1100,2022-07-01,python-trio/trustme,Other_Cooperative,14.0,16.0,1,35.0,70.0,0.0,0.0
1101,2022-07-01,python-visualization/folium,Other_Uncooperative,14.0,16.0,1,40.0,103.0,161.0,190.0
1102,2022-07-01,pyupio/safety,Other_Cooperative,14.0,16.0,1,23.0,31.0,25.0,28.0
1103,2022-07-01,robinhood/faust,Other_Cooperative,13.0,16.0,1,0.0,0.0,5.0,5.0
1104,2022-07-01,rq/django-rq,Other_Cooperative,14.0,16.0,1,8.0,17.0,3.0,6.0
1105,2022-07-01,signalfx/signalfx-python,Other_Uncooperative,13.0,16.0,1,2.0,3.0,0.0,0.0
1106,2022-07-01,smartystreets/smartystreets-python-sdk,Other_Cooperative,16.0,16.0,1,0.0,54.0,0.0,0.0
1107,2022-07-01,snakemake/snakemake,Other_Cooperative,16.0,16.0,1,91.0,226.0,182.0,291.0
1108,2022-07-01,sphinx-contrib/openapi,Other_Cooperative,13.0,16.0,1,3.0,13.0,2.0,3.0
1109,2022-07-01,spyder-ide/spyder-terminal,Other_Uncooperative,16.0,16.0,1,0.0,0.0,14.0,26.0
1110,2022-07-01,stefanfoulis/django-phonenumber-field,Other_Uncooperative,13.0,16.0,1,18.0,37.0,22.0,30.0
1111,2022-07-01,tj-django/django-view-breadcrumbs,Other_Uncooperative,16.0,16.0,1,64.0,151.0,1.0,1.0
1112,2022-07-01,trek10inc/awsume,Other_Uncooperative,14.0,16.0,1,0.0,0.0,1.0,1.0
1113,2022-07-01,twilio/twilio-python,Other_Uncooperative,13.0,16.0,1,1.0,28.0,7.0,10.0
1114,2022-07-01,uktrade/directory-api-client,Other_Cooperative,15.0,16.0,1,3.0,5.0,0.0,0.0
1115,2022-07-01,vega/ipyvega,Other_Cooperative,14.0,16.0,1,15.0,37.0,1.0,1.0
1116,2022-07-01,wemake-services/wemake-python-styleguide,Other_Cooperative,15.0,16.0,1,51.0,124.0,45.0,78.0
1117,2022-07-01,wildfish/django-star-ratings,Other_Uncooperative,12.0,16.0,1,0.0,0.0,0.0,0.0
1118,2023-01-01,Azure/azure-uamqp-python,Other_Uncooperative,16.0,17.0,1,0.0,0.0,2.0,2.0
1119,2023-01-01,ClearcodeHQ/mirakuru,Other_Cooperative,14.0,17.0,1,36.0,57.0,1.0,2.0
1120,2023-01-01,ClearcodeHQ/pytest-postgresql,Other_Cooperative,14.0,17.0,1,51.0,75.0,7.0,10.0
1121,2023-01-01,ClearcodeHQ/pytest-redis,Other_Cooperative,14.0,17.0,1,54.0,76.0,6.0,10.0
1122,2023-01-01,Cog-Creators/Red-DiscordBot,Other_Uncooperative,13.0,17.0,1,115.0,295.0,47.0,49.0
1123,2023-01-01,EpistasisLab/tpot,Other_Cooperative,14.0,17.0,1,0.0,1.0,3.0,3.0
1124,2023-01-01,Hipo/drf-extra-fields,Other_Cooperative,14.0,17.0,1,9.0,17.0,2.0,2.0
1125,2023-01-01,HypothesisWorks/hypothesis,Other_Uncooperative,13.0,17.0,1,49.0,264.0,68.0,110.0
1126,2023-01-01,MIT-LCP/wfdb-python,Other_Uncooperative,14.0,17.0,1,3.0,13.0,8.0,25.0
1127,2023-01-01,MLBazaar/MLBlocks,Other_Uncooperative,14.0,17.0,1,1.0,14.0,0.0,0.0
1128,2023-01-01,MycroftAI/adapt,Other_Uncooperative,15.0,17.0,1,0.0,1.0,0.0,0.0
1129,2023-01-01,RLBot/RLBot,Other_Cooperative,16.0,17.0,1,1.0,2.0,10.0,10.0
1130,2023-01-01,Sung-Huan/ANNOgesic,Other_Uncooperative,13.0,17.0,1,0.0,0.0,1.0,2.0
1131,2023-01-01,Z3Prover/z3,Other_Uncooperative,14.0,17.0,1,16.0,686.0,142.0,213.0
1132,2023-01-01,aio-libs/aiorwlock,Other_Cooperative,14.0,17.0,1,19.0,51.0,0.0,0.0
1133,2023-01-01,aio-libs/yarl,Other_Cooperative,13.0,17.0,1,32.0,80.0,15.0,26.0
1134,2023-01-01,aiogram/aiogram,Other_Cooperative,13.0,17.0,1,33.0,87.0,30.0,33.0
1135,2023-01-01,angr/archinfo,Other_Cooperative,16.0,17.0,1,9.0,51.0,0.0,0.0
1136,2023-01-01,ansible/ansible-runner,Other_Uncooperative,15.0,17.0,1,15.0,45.0,33.0,53.0
1137,2023-01-01,arrow-py/arrow,Other_Cooperative,16.0,17.0,1,0.0,0.0,7.0,9.0
1138,2023-01-01,avast/yaramod,Other_Uncooperative,16.0,17.0,1,7.0,33.0,2.0,2.0
1139,2023-01-01,aws/aws-encryption-sdk-python,Other_Uncooperative,15.0,17.0,1,10.0,27.0,5.0,5.0
1140,2023-01-01,beeware/toga,Other_Cooperative,15.0,17.0,1,71.0,188.0,84.0,153.0
1141,2023-01-01,biolink/ontobio,Other_Uncooperative,14.0,17.0,1,1.0,4.0,0.0,0.0
1142,2023-01-01,bitcraze/crazyflie-lib-python,Other_Cooperative,16.0,17.0,1,20.0,48.0,17.0,28.0
1143,2023-01-01,box/box-python-sdk,Other_Uncooperative,14.0,17.0,1,0.0,0.0,3.0,5.0
1144,2023-01-01,browniebroke/deezer-python,Other_Uncooperative,16.0,17.0,1,83.0,197.0,2.0,2.0
1145,2023-01-01,camptocamp/tilecloud-chain,Other_Uncooperative,14.0,17.0,1,50.0,148.0,0.0,0.0
1146,2023-01-01,codalab/codalab-worksheets,Other_Cooperative,16.0,17.0,1,32.0,97.0,34.0,48.0
1147,2023-01-01,crate/crash,Other_Cooperative,14.0,17.0,1,8.0,62.0,3.0,3.0
1148,2023-01-01,crate/crate-docs-theme,Other_Cooperative,14.0,17.0,1,8.0,24.0,3.0,7.0
1149,2023-01-01,data61/anonlink,Other_Cooperative,14.0,17.0,1,7.0,14.0,0.0,0.0
1150,2023-01-01,data61/clkhash,Other_Cooperative,14.0,17.0,1,6.0,31.0,1.0,1.0
1151,2023-01-01,databricks/databricks-cli,Other_Cooperative,16.0,17.0,1,11.0,21.0,11.0,15.0
1152,2023-01-01,debops/debops,Other_Cooperative,13.0,17.0,1,45.0,479.0,13.0,15.0
1153,2023-01-01,descarteslabs/descarteslabs-python,Other_Cooperative,14.0,17.0,1,0.0,56.0,0.0,0.0
1154,2023-01-01,ecmwf/cfgrib,Other_Uncooperative,16.0,17.0,1,2.0,16.0,13.0,17.0
1155,2023-01-01,encode/django-rest-framework,Other_Uncooperative,13.0,17.0,1,10.0,38.0,46.0,59.0
1156,2023-01-01,ethereum/eth-tester,Other_Cooperative,13.0,17.0,1,0.0,0.0,0.0,0.0
1157,2023-01-01,facebook/watchman,Other_Uncooperative,13.0,17.0,1,3.0,45.0,16.0,23.0
1158,2023-01-01,faucetsdn/beka,Other_Uncooperative,16.0,17.0,1,8.0,29.0,0.0,0.0
1159,2023-01-01,faucetsdn/chewie,Other_Uncooperative,16.0,17.0,1,11.0,45.0,0.0,0.0
1160,2023-01-01,finos/perspective,Other_Cooperative,15.0,17.0,1,54.0,165.0,41.0,48.0
1161,2023-01-01,googleapis/python-bigquery,Other_Cooperative,15.0,17.0,1,29.0,95.0,53.0,61.0
1162,2023-01-01,googleapis/python-datastore,Other_Uncooperative,15.0,17.0,1,30.0,60.0,0.0,0.0
1163,2023-01-01,googleapis/python-speech,Other_Uncooperative,14.0,17.0,1,22.0,62.0,8.0,8.0
1164,2023-01-01,googleapis/python-storage,Other_Uncooperative,15.0,17.0,1,29.0,76.0,33.0,48.0
1165,2023-01-01,hardbyte/python-can,Other_Uncooperative,13.0,17.0,1,46.0,99.0,61.0,104.0
1166,2023-01-01,hylang/hy,Other_Cooperative,16.0,17.0,1,39.0,125.0,35.0,65.0
1167,2023-01-01,inveniosoftware/invenio-communities,Other_Cooperative,14.0,17.0,1,16.0,37.0,8.0,11.0
1168,2023-01-01,jazzband/django-axes,Other_Uncooperative,14.0,17.0,1,40.0,113.0,22.0,41.0
1169,2023-01-01,joke2k/faker,Other_Cooperative,13.0,17.0,1,0.0,143.0,18.0,27.0
1170,2023-01-01,jupyter/nbgrader,Other_Cooperative,16.0,17.0,1,14.0,59.0,24.0,30.0
1171,2023-01-01,kbandla/dpkt,Other_Cooperative,15.0,17.0,1,1.0,4.0,4.0,4.0
1172,2023-01-01,marcospereirampj/python-keycloak,Other_Uncooperative,16.0,17.0,1,4.0,62.0,6.0,6.0
1173,2023-01-01,marshmallow-code/marshmallow,Other_Uncooperative,14.0,17.0,1,25.0,63.0,13.0,16.0
1174,2023-01-01,marshmallow-code/webargs,Other_Uncooperative,14.0,17.0,1,30.0,67.0,10.0,14.0
1175,2023-01-01,materialsvirtuallab/monty,Other_Uncooperative,14.0,17.0,1,13.0,72.0,3.0,3.0
1176,2023-01-01,maxcountryman/flask-login,Other_Uncooperative,14.0,17.0,1,0.0,12.0,10.0,13.0
1177,2023-01-01,mayeut/pybase64,Other_Cooperative,13.0,17.0,1,27.0,71.0,0.0,0.0
1178,2023-01-01,napalm-automation/napalm,Other_Cooperative,14.0,17.0,1,38.0,67.0,28.0,41.0
1179,2023-01-01,nteract/nteract,Other_Cooperative,16.0,17.0,1,5.0,13.0,1.0,1.0
1180,2023-01-01,pallets/click,Other_Uncooperative,14.0,17.0,1,20.0,79.0,59.0,76.0
1181,2023-01-01,pallets/flask,Other_Uncooperative,14.0,17.0,1,47.0,123.0,78.0,102.0
1182,2023-01-01,pallets/itsdangerous,Other_Uncooperative,14.0,17.0,1,17.0,50.0,0.0,0.0
1183,2023-01-01,pallets/jinja,Other_Uncooperative,14.0,17.0,1,19.0,61.0,40.0,54.0
1184,2023-01-01,pallets/markupsafe,Other_Uncooperative,14.0,17.0,1,27.0,67.0,6.0,11.0
1185,2023-01-01,pbs/pycaption,Other_Uncooperative,16.0,17.0,1,2.0,3.0,0.0,0.0
1186,2023-01-01,postlund/pyatv,Other_Cooperative,14.0,17.0,1,84.0,229.0,70.0,166.0
1187,2023-01-01,pyproj4/pyproj,Other_Uncooperative,13.0,17.0,1,27.0,112.0,27.0,63.0
1188,2023-01-01,python-gitlab/python-gitlab,Other_Uncooperative,16.0,17.0,1,54.0,146.0,66.0,102.0
1189,2023-01-01,python-intelhex/intelhex,Other_Uncooperative,14.0,17.0,1,0.0,0.0,2.0,3.0
1190,2023-01-01,python-poetry/poetry,Other_Cooperative,16.0,17.0,1,119.0,380.0,901.0,1364.0
1191,2023-01-01,python-trio/trio,Other_Cooperative,15.0,17.0,1,87.0,135.0,41.0,69.0
1192,2023-01-01,python-trio/trustme,Other_Cooperative,14.0,17.0,1,43.0,96.0,1.0,1.0
1193,2023-01-01,python-visualization/folium,Other_Uncooperative,14.0,17.0,1,21.0,58.0,54.0,85.0
1194,2023-01-01,pyupio/safety,Other_Cooperative,14.0,17.0,1,6.0,14.0,14.0,18.0
1195,2023-01-01,rq/django-rq,Other_Cooperative,14.0,17.0,1,11.0,29.0,16.0,21.0
1196,2023-01-01,signalfx/signalfx-python,Other_Uncooperative,13.0,17.0,1,0.0,0.0,0.0,0.0
1197,2023-01-01,smartystreets/smartystreets-python-sdk,Other_Cooperative,16.0,17.0,1,0.0,0.0,1.0,1.0
1198,2023-01-01,snakemake/snakemake,Other_Cooperative,16.0,17.0,1,97.0,242.0,146.0,234.0
1199,2023-01-01,sphinx-contrib/openapi,Other_Cooperative,13.0,17.0,1,0.0,10.0,0.0,0.0
1200,2023-01-01,stefanfoulis/django-phonenumber-field,Other_Uncooperative,13.0,17.0,1,7.0,16.0,2.0,2.0
1201,2023-01-01,tj-django/django-view-breadcrumbs,Other_Uncooperative,16.0,17.0,1,49.0,99.0,3.0,3.0
1202,2023-01-01,trek10inc/awsume,Other_Uncooperative,14.0,17.0,1,0.0,0.0,2.0,2.0
1203,2023-01-01,twilio/twilio-python,Other_Uncooperative,13.0,17.0,1,3.0,26.0,3.0,3.0
1204,2023-01-01,uktrade/directory-api-client,Other_Cooperative,15.0,17.0,1,1.0,2.0,0.0,0.0
1205,2023-01-01,vega/ipyvega,Other_Cooperative,14.0,17.0,1,21.0,52.0,6.0,9.0
1206,2023-01-01,wemake-services/wemake-python-styleguide,Other_Cooperative,15.0,17.0,1,65.0,146.0,8.0,15.0
