,repo_name,had_common_issue,time_index,treatment_group,pct_coop_comments_bin_2,pr_opener,commits,issue_number,issue_comments,contributors
1585,pyupio/safety,False,13,14.0,1.0,3.0,13.0,6.0,8.0,11
1586,pyupio/safety,False,14,14.0,1.0,0.0,0.0,1.0,1.0,1
1587,pyupio/safety,False,15,14.0,1.0,0.0,0.0,3.0,4.0,3
1588,pyupio/safety,False,16,14.0,1.0,1.0,2.0,2.0,2.0,2
1589,pyupio/safety,False,17,14.0,1.0,2.0,2.0,6.0,6.0,4
1590,pyupio/safety,True,10,14.0,1.0,0.0,0.0,7.0,8.0,11
1591,pyupio/safety,True,11,14.0,1.0,1.0,26.0,36.0,46.0,16
1592,pyupio/safety,True,12,14.0,1.0,4.0,16.0,2.0,3.0,5
1593,pyupio/safety,True,13,14.0,1.0,0.0,9.0,6.0,7.0,9
1594,pyupio/safety,True,14,14.0,1.0,0.0,0.0,10.0,12.0,7
1595,pyupio/safety,True,15,14.0,1.0,15.0,29.0,7.0,8.0,2
1596,pyupio/safety,True,16,14.0,1.0,24.0,32.0,25.0,29.0,5
1597,pyupio/safety,True,17,14.0,1.0,4.0,12.0,10.0,14.0,3
1598,qiniu/python-sdk,False,4,8.0,0.0,0.0,0.0,2.0,5.0,4
1599,qiniu/python-sdk,False,5,8.0,0.0,2.0,2.0,2.0,2.0,2
1600,qiniu/python-sdk,False,7,8.0,0.0,0.0,0.0,0.0,0.0,2
1601,qiniu/python-sdk,True,4,8.0,0.0,10.0,23.0,48.0,70.0,26
1602,qiniu/python-sdk,True,5,8.0,0.0,16.0,30.0,35.0,41.0,18
1603,qiniu/python-sdk,True,6,8.0,0.0,22.0,43.0,13.0,19.0,7
1604,qiniu/python-sdk,True,7,8.0,0.0,2.0,15.0,11.0,14.0,7
1605,qiniu/python-sdk,True,8,8.0,0.0,0.0,0.0,2.0,2.0,2
1606,qiniu/python-sdk,True,9,8.0,0.0,7.0,12.0,3.0,5.0,5
1607,qiniu/python-sdk,True,10,8.0,0.0,2.0,4.0,1.0,1.0,3
1608,qiniu/python-sdk,True,11,8.0,0.0,3.0,6.0,1.0,1.0,3
1609,raiden-network/raiden-contracts,False,7,10.0,1.0,0.0,0.0,1.0,1.0,2
1610,raiden-network/raiden-contracts,False,8,10.0,1.0,1.0,3.0,3.0,4.0,5
1611,raiden-network/raiden-contracts,False,9,10.0,1.0,3.0,9.0,8.0,10.0,8
1612,raiden-network/raiden-contracts,False,10,10.0,1.0,0.0,0.0,0.0,0.0,2
1613,raiden-network/raiden-contracts,False,11,10.0,1.0,0.0,0.0,0.0,0.0,1
1614,raiden-network/raiden-contracts,False,12,10.0,1.0,0.0,0.0,1.0,1.0,2
1615,raiden-network/raiden-contracts,False,13,10.0,1.0,0.0,0.0,0.0,0.0,1
1616,raiden-network/raiden-contracts,True,7,10.0,1.0,68.0,183.0,85.0,127.0,11
1617,raiden-network/raiden-contracts,True,8,10.0,1.0,137.0,383.0,96.0,155.0,18
1618,raiden-network/raiden-contracts,True,9,10.0,1.0,353.0,816.0,312.0,867.0,16
1619,raiden-network/raiden-contracts,True,10,10.0,1.0,158.0,601.0,93.0,226.0,11
1620,raiden-network/raiden-contracts,True,11,10.0,1.0,52.0,170.0,59.0,66.0,9
1621,raiden-network/raiden-contracts,True,12,10.0,1.0,14.0,49.0,8.0,8.0,7
1622,raiden-network/raiden-contracts,True,13,10.0,1.0,38.0,128.0,10.0,12.0,4
1623,robinhood/faust,False,9,13.0,1.0,0.0,0.0,8.0,12.0,10
1624,robinhood/faust,False,10,13.0,1.0,3.0,3.0,26.0,32.0,27
1625,robinhood/faust,False,11,13.0,1.0,2.0,2.0,48.0,57.0,49
1626,robinhood/faust,False,12,13.0,1.0,1.0,1.0,66.0,81.0,65
1627,robinhood/faust,False,13,13.0,1.0,0.0,0.0,10.0,12.0,10
1628,robinhood/faust,False,14,13.0,1.0,0.0,0.0,1.0,1.0,1
1629,robinhood/faust,False,15,13.0,1.0,0.0,0.0,1.0,1.0,1
1630,robinhood/faust,False,16,13.0,1.0,0.0,0.0,2.0,2.0,2
1631,robinhood/faust,True,9,13.0,1.0,16.0,629.0,158.0,224.0,72
1632,robinhood/faust,True,10,13.0,1.0,29.0,262.0,118.0,182.0,62
1633,robinhood/faust,True,11,13.0,1.0,11.0,145.0,91.0,125.0,51
1634,robinhood/faust,True,12,13.0,1.0,2.0,24.0,65.0,80.0,34
1635,robinhood/faust,True,13,13.0,1.0,0.0,0.0,9.0,10.0,6
1636,robinhood/faust,True,14,13.0,1.0,0.0,0.0,23.0,24.0,4
1637,robinhood/faust,True,15,13.0,1.0,0.0,0.0,3.0,6.0,3
1638,robinhood/faust,True,16,13.0,1.0,0.0,0.0,4.0,4.0,4
1639,ros-infrastructure/rospkg,False,8,12.0,0.0,0.0,0.0,0.0,0.0,1
1640,ros-infrastructure/rospkg,False,9,12.0,0.0,0.0,0.0,1.0,1.0,1
1641,ros-infrastructure/rospkg,False,10,12.0,0.0,0.0,0.0,0.0,0.0,1
1642,ros-infrastructure/rospkg,False,11,12.0,0.0,0.0,0.0,1.0,1.0,1
1643,ros-infrastructure/rospkg,True,8,12.0,0.0,4.0,19.0,4.0,5.0,9
1644,ros-infrastructure/rospkg,True,9,12.0,0.0,5.0,14.0,10.0,12.0,7
1645,ros-infrastructure/rospkg,True,10,12.0,0.0,17.0,35.0,13.0,18.0,15
1646,ros-infrastructure/rospkg,True,11,12.0,0.0,11.0,27.0,8.0,10.0,14
1647,ros-infrastructure/rospkg,True,12,12.0,0.0,3.0,9.0,6.0,7.0,7
1648,ros-infrastructure/rospkg,True,13,12.0,0.0,0.0,5.0,0.0,0.0,3
1649,ros-infrastructure/rospkg,True,14,12.0,0.0,3.0,11.0,2.0,2.0,3
1650,ros-infrastructure/rospkg,True,15,12.0,0.0,14.0,29.0,5.0,8.0,5
1651,rq/django-rq,False,10,14.0,1.0,5.0,12.0,26.0,31.0,13
1652,rq/django-rq,False,11,14.0,1.0,8.0,19.0,35.0,43.0,24
1653,rq/django-rq,False,12,14.0,1.0,1.0,8.0,22.0,40.0,16
1654,rq/django-rq,False,13,14.0,1.0,5.0,10.0,12.0,14.0,15
1655,rq/django-rq,False,14,14.0,1.0,5.0,12.0,12.0,14.0,2
1656,rq/django-rq,False,15,14.0,1.0,4.0,7.0,2.0,2.0,4
1657,rq/django-rq,False,16,14.0,1.0,7.0,15.0,3.0,6.0,2
1658,rq/django-rq,False,17,14.0,1.0,12.0,31.0,17.0,22.0,6
1659,rq/django-rq,True,10,14.0,1.0,6.0,12.0,0.0,0.0,2
1660,rq/django-rq,True,11,14.0,1.0,9.0,18.0,0.0,0.0,2
1661,rq/django-rq,True,12,14.0,1.0,6.0,11.0,0.0,0.0,2
1662,rq/django-rq,True,13,14.0,1.0,4.0,9.0,0.0,0.0,2
1663,saltstack/salt-testing,False,1,5.0,1.0,2.0,2.0,3.0,4.0,5
1664,saltstack/salt-testing,False,2,5.0,1.0,2.0,2.0,0.0,0.0,1
1665,saltstack/salt-testing,False,3,5.0,1.0,1.0,2.0,1.0,1.0,4
1666,saltstack/salt-testing,False,4,5.0,1.0,4.0,4.0,0.0,0.0,4
1667,saltstack/salt-testing,False,5,5.0,1.0,0.0,1.0,0.0,0.0,1
1668,saltstack/salt-testing,True,1,5.0,1.0,1.0,36.0,3.0,3.0,3
1669,saltstack/salt-testing,True,2,5.0,1.0,2.0,14.0,0.0,0.0,3
1670,saltstack/salt-testing,True,3,5.0,1.0,4.0,24.0,0.0,0.0,3
1671,saltstack/salt-testing,True,4,5.0,1.0,12.0,78.0,0.0,0.0,4
1672,saltstack/salt-testing,True,5,5.0,1.0,0.0,40.0,1.0,3.0,2
1673,sbg/sevenbridges-python,True,3,7.0,0.0,0.0,8.0,10.0,15.0,4
1674,sbg/sevenbridges-python,True,4,7.0,0.0,6.0,45.0,57.0,79.0,12
1675,sbg/sevenbridges-python,True,5,7.0,0.0,3.0,20.0,23.0,25.0,7
1676,sbg/sevenbridges-python,True,6,7.0,0.0,6.0,67.0,14.0,17.0,4
1677,sbg/sevenbridges-python,True,7,7.0,0.0,2.0,34.0,3.0,5.0,3
1678,sbg/sevenbridges-python,True,8,7.0,0.0,1.0,49.0,3.0,4.0,2
1679,sbg/sevenbridges-python,True,9,7.0,0.0,0.0,45.0,3.0,3.0,1
1680,sbg/sevenbridges-python,True,10,7.0,0.0,1.0,35.0,0.0,0.0,2
1681,secure-systems-lab/securesystemslib,False,6,8.0,1.0,6.0,6.0,0.0,0.0,1
1682,secure-systems-lab/securesystemslib,False,7,8.0,1.0,0.0,0.0,0.0,0.0,1
1683,secure-systems-lab/securesystemslib,True,4,8.0,1.0,30.0,56.0,0.0,0.0,1
1684,secure-systems-lab/securesystemslib,True,5,8.0,1.0,25.0,53.0,2.0,9.0,3
1685,secure-systems-lab/securesystemslib,True,6,8.0,1.0,29.0,64.0,12.0,22.0,7
1686,secure-systems-lab/securesystemslib,True,7,8.0,1.0,28.0,49.0,4.0,6.0,5
1687,secure-systems-lab/securesystemslib,True,8,8.0,1.0,4.0,9.0,3.0,6.0,5
1688,secure-systems-lab/securesystemslib,True,9,8.0,1.0,5.0,7.0,3.0,5.0,4
1689,secure-systems-lab/securesystemslib,True,10,8.0,1.0,18.0,131.0,10.0,11.0,6
1690,secure-systems-lab/securesystemslib,True,11,8.0,1.0,16.0,46.0,10.0,16.0,5
1691,signalfx/signalfx-python,False,10,13.0,0.0,0.0,0.0,1.0,1.0,1
1692,signalfx/signalfx-python,False,11,13.0,0.0,0.0,1.0,5.0,7.0,7
1693,signalfx/signalfx-python,False,12,13.0,0.0,5.0,6.0,2.0,3.0,5
1694,signalfx/signalfx-python,False,13,13.0,0.0,0.0,0.0,0.0,0.0,1
1695,signalfx/signalfx-python,False,14,13.0,0.0,0.0,0.0,0.0,0.0,1
1696,signalfx/signalfx-python,True,9,13.0,0.0,6.0,9.0,2.0,2.0,4
1697,signalfx/signalfx-python,True,10,13.0,0.0,2.0,8.0,1.0,1.0,3
1698,signalfx/signalfx-python,True,11,13.0,0.0,6.0,23.0,1.0,1.0,2
1699,signalfx/signalfx-python,True,12,13.0,0.0,2.0,18.0,1.0,1.0,2
1700,signalfx/signalfx-python,True,13,13.0,0.0,0.0,1.0,1.0,1.0,1
1701,signalfx/signalfx-python,True,14,13.0,0.0,1.0,1.0,1.0,1.0,1
1702,signalfx/signalfx-python,True,16,13.0,0.0,2.0,3.0,0.0,0.0,1
1703,smartystreets/smartystreets-python-sdk,False,12,16.0,1.0,0.0,0.0,3.0,4.0,2
1704,smartystreets/smartystreets-python-sdk,False,17,16.0,1.0,0.0,0.0,1.0,1.0,1
1705,smartystreets/smartystreets-python-sdk,True,12,16.0,1.0,3.0,7.0,5.0,9.0,4
1706,smartystreets/smartystreets-python-sdk,True,13,16.0,1.0,3.0,14.0,2.0,2.0,3
1707,smartystreets/smartystreets-python-sdk,True,14,16.0,1.0,0.0,8.0,0.0,0.0,1
1708,smartystreets/smartystreets-python-sdk,True,15,16.0,1.0,0.0,7.0,2.0,3.0,2
1709,snakemake/snakemake,False,12,16.0,1.0,84.0,152.0,270.0,540.0,183
1710,snakemake/snakemake,False,13,16.0,1.0,29.0,76.0,156.0,248.0,120
1711,snakemake/snakemake,False,14,16.0,1.0,25.0,63.0,180.0,262.0,138
1712,snakemake/snakemake,False,15,16.0,1.0,54.0,111.0,259.0,379.0,166
1713,snakemake/snakemake,False,16,16.0,1.0,32.0,74.0,184.0,289.0,97
1714,snakemake/snakemake,False,17,16.0,1.0,38.0,84.0,144.0,226.0,74
1715,snakemake/snakemake,True,12,16.0,1.0,44.0,203.0,55.0,118.0,13
1716,snakemake/snakemake,True,13,16.0,1.0,47.0,185.0,45.0,92.0,9
1717,snakemake/snakemake,True,14,16.0,1.0,47.0,145.0,30.0,43.0,8
1718,snakemake/snakemake,True,15,16.0,1.0,150.0,355.0,70.0,117.0,5
1719,snakemake/snakemake,True,16,16.0,1.0,55.0,142.0,12.0,21.0,4
1720,snakemake/snakemake,True,17,16.0,1.0,53.0,143.0,9.0,17.0,3
1721,sphinx-contrib/openapi,False,10,13.0,1.0,0.0,0.0,0.0,0.0,1
1722,sphinx-contrib/openapi,False,11,13.0,1.0,0.0,0.0,1.0,1.0,1
1723,sphinx-contrib/openapi,False,12,13.0,1.0,0.0,0.0,1.0,1.0,1
1724,sphinx-contrib/openapi,True,9,13.0,1.0,0.0,3.0,8.0,9.0,7
1725,sphinx-contrib/openapi,True,10,13.0,1.0,17.0,37.0,11.0,26.0,12
1726,sphinx-contrib/openapi,True,11,13.0,1.0,11.0,28.0,15.0,17.0,19
1727,sphinx-contrib/openapi,True,12,13.0,1.0,6.0,11.0,7.0,8.0,5
1728,sphinx-contrib/openapi,True,13,13.0,1.0,0.0,0.0,1.0,1.0,1
1729,sphinx-contrib/openapi,True,14,13.0,1.0,0.0,0.0,1.0,1.0,1
1730,sphinx-contrib/openapi,True,16,13.0,1.0,3.0,13.0,2.0,3.0,3
1731,spotify/spotify-tensorflow,False,6,9.0,1.0,0.0,2.0,0.0,0.0,1
1732,spotify/spotify-tensorflow,False,7,9.0,1.0,1.0,3.0,2.0,2.0,4
1733,spotify/spotify-tensorflow,False,8,9.0,1.0,1.0,5.0,1.0,1.0,3
1734,spotify/spotify-tensorflow,False,9,9.0,1.0,11.0,27.0,4.0,6.0,1
1735,spotify/spotify-tensorflow,False,10,9.0,1.0,0.0,0.0,0.0,0.0,1
1736,spotify/spotify-tensorflow,False,11,9.0,1.0,2.0,6.0,0.0,0.0,1
1737,spotify/spotify-tensorflow,True,6,9.0,1.0,3.0,8.0,2.0,2.0,3
1738,spotify/spotify-tensorflow,True,7,9.0,1.0,19.0,59.0,8.0,8.0,6
1739,spotify/spotify-tensorflow,True,8,9.0,1.0,16.0,43.0,21.0,27.0,8
1740,spotify/spotify-tensorflow,True,9,9.0,1.0,42.0,92.0,23.0,25.0,3
1741,spotify/spotify-tensorflow,True,10,9.0,1.0,4.0,11.0,3.0,3.0,3
1742,spotify/spotify-tensorflow,True,11,9.0,1.0,0.0,0.0,0.0,0.0,1
1743,spotify/spotify-tensorflow,True,12,9.0,1.0,0.0,1.0,0.0,0.0,1
1744,spyder-ide/spyder-terminal,False,12,16.0,0.0,1.0,1.0,5.0,9.0,6
1745,spyder-ide/spyder-terminal,False,13,16.0,0.0,4.0,5.0,1.0,1.0,2
1746,spyder-ide/spyder-terminal,False,14,16.0,0.0,2.0,3.0,1.0,1.0,2
1747,spyder-ide/spyder-terminal,False,15,16.0,0.0,0.0,0.0,1.0,1.0,2
1748,spyder-ide/spyder-terminal,True,12,16.0,0.0,14.0,38.0,26.0,53.0,13
1749,spyder-ide/spyder-terminal,True,13,16.0,0.0,10.0,21.0,24.0,36.0,10
1750,spyder-ide/spyder-terminal,True,14,16.0,0.0,13.0,33.0,26.0,41.0,10
1751,spyder-ide/spyder-terminal,True,15,16.0,0.0,7.0,20.0,23.0,29.0,10
1752,spyder-ide/spyder-terminal,True,16,16.0,0.0,0.0,0.0,14.0,26.0,4
1753,sqreen/PyMiniRacer,False,10,14.0,0.0,0.0,0.0,1.0,2.0,2
1754,sqreen/PyMiniRacer,False,11,14.0,0.0,0.0,0.0,1.0,2.0,1
1755,sqreen/PyMiniRacer,False,12,14.0,0.0,0.0,0.0,1.0,1.0,2
1756,sqreen/PyMiniRacer,False,13,14.0,0.0,0.0,0.0,6.0,7.0,7
1757,sqreen/PyMiniRacer,False,14,14.0,0.0,0.0,0.0,0.0,0.0,1
1758,sqreen/PyMiniRacer,True,10,14.0,0.0,5.0,8.0,5.0,8.0,4
1759,sqreen/PyMiniRacer,True,11,14.0,0.0,12.0,25.0,14.0,17.0,6
1760,sqreen/PyMiniRacer,True,12,14.0,0.0,8.0,28.0,2.0,2.0,2
1761,sqreen/PyMiniRacer,True,13,14.0,0.0,15.0,33.0,7.0,8.0,2
1762,sqreen/PyMiniRacer,True,14,14.0,0.0,0.0,0.0,2.0,4.0,1
1763,square/connect-python-sdk,False,7,11.0,0.0,0.0,0.0,2.0,2.0,2
1764,square/connect-python-sdk,False,8,11.0,0.0,0.0,0.0,1.0,1.0,1
1765,square/connect-python-sdk,False,9,11.0,0.0,0.0,0.0,2.0,3.0,2
1766,square/connect-python-sdk,True,7,11.0,0.0,1.0,7.0,2.0,2.0,3
1767,square/connect-python-sdk,True,8,11.0,0.0,1.0,16.0,3.0,3.0,3
1768,square/connect-python-sdk,True,9,11.0,0.0,1.0,16.0,7.0,11.0,4
1769,square/connect-python-sdk,True,10,11.0,0.0,3.0,13.0,3.0,5.0,2
1770,square/connect-python-sdk,True,11,11.0,0.0,0.0,0.0,5.0,5.0,1
1771,statsmodels/statsmodels,False,7,11.0,1.0,9.0,12.0,137.0,240.0,144
1772,statsmodels/statsmodels,False,8,11.0,1.0,7.0,9.0,131.0,228.0,134
1773,statsmodels/statsmodels,False,9,11.0,1.0,9.0,22.0,148.0,242.0,153
1774,statsmodels/statsmodels,False,10,11.0,1.0,13.0,19.0,118.0,253.0,119
1775,statsmodels/statsmodels,False,11,11.0,1.0,4.0,4.0,26.0,54.0,24
1776,statsmodels/statsmodels,False,12,11.0,1.0,1.0,5.0,6.0,10.0,12
1777,statsmodels/statsmodels,False,13,11.0,1.0,2.0,2.0,7.0,27.0,8
1778,statsmodels/statsmodels,False,14,11.0,1.0,5.0,7.0,9.0,19.0,7
1779,statsmodels/statsmodels,True,7,11.0,1.0,127.0,334.0,449.0,939.0,25
1780,statsmodels/statsmodels,True,8,11.0,1.0,200.0,497.0,506.0,1002.0,29
1781,statsmodels/statsmodels,True,9,11.0,1.0,275.0,702.0,437.0,756.0,25
1782,statsmodels/statsmodels,True,10,11.0,1.0,291.0,611.0,444.0,796.0,24
1783,statsmodels/statsmodels,True,11,11.0,1.0,135.0,326.0,361.0,811.0,19
1784,statsmodels/statsmodels,True,12,11.0,1.0,130.0,287.0,351.0,714.0,9
1785,statsmodels/statsmodels,True,13,11.0,1.0,55.0,138.0,261.0,552.0,7
1786,statsmodels/statsmodels,True,14,11.0,1.0,155.0,339.0,307.0,666.0,9
1787,stefanfoulis/django-phonenumber-field,False,9,13.0,0.0,2.0,2.0,8.0,8.0,10
1788,stefanfoulis/django-phonenumber-field,False,10,13.0,0.0,2.0,2.0,5.0,5.0,7
1789,stefanfoulis/django-phonenumber-field,False,11,13.0,0.0,1.0,2.0,12.0,16.0,14
1790,stefanfoulis/django-phonenumber-field,False,12,13.0,0.0,1.0,1.0,14.0,15.0,16
1791,stefanfoulis/django-phonenumber-field,False,13,13.0,0.0,2.0,4.0,1.0,1.0,3
1792,stefanfoulis/django-phonenumber-field,True,9,13.0,0.0,46.0,47.0,38.0,49.0,19
1793,stefanfoulis/django-phonenumber-field,True,10,13.0,0.0,6.0,26.0,14.0,22.0,11
1794,stefanfoulis/django-phonenumber-field,True,11,13.0,0.0,2.0,8.0,6.0,12.0,8
1795,stefanfoulis/django-phonenumber-field,True,12,13.0,0.0,8.0,17.0,5.0,6.0,6
1796,stefanfoulis/django-phonenumber-field,True,13,13.0,0.0,30.0,65.0,16.0,20.0,3
1797,stefanfoulis/django-phonenumber-field,True,14,13.0,0.0,7.0,16.0,6.0,8.0,2
1798,stefanfoulis/django-phonenumber-field,True,15,13.0,0.0,9.0,30.0,17.0,24.0,4
1799,stefanfoulis/django-phonenumber-field,True,16,13.0,0.0,18.0,37.0,22.0,30.0,2
1800,sunscrapers/djoser,False,4,8.0,0.0,0.0,1.0,4.0,7.0,6
1801,sunscrapers/djoser,False,5,8.0,0.0,0.0,0.0,4.0,5.0,4
1802,sunscrapers/djoser,False,6,8.0,0.0,0.0,0.0,4.0,4.0,5
1803,sunscrapers/djoser,False,7,8.0,0.0,0.0,0.0,5.0,5.0,5
1804,sunscrapers/djoser,False,8,8.0,0.0,0.0,0.0,1.0,1.0,2
1805,sunscrapers/djoser,False,9,8.0,0.0,1.0,1.0,0.0,0.0,1
1806,sunscrapers/djoser,False,10,8.0,0.0,1.0,1.0,0.0,0.0,1
1807,sunscrapers/djoser,False,11,8.0,0.0,0.0,0.0,1.0,1.0,1
1808,sunscrapers/djoser,True,4,8.0,0.0,8.0,16.0,18.0,22.0,16
1809,sunscrapers/djoser,True,5,8.0,0.0,7.0,33.0,41.0,50.0,20
1810,sunscrapers/djoser,True,6,8.0,0.0,12.0,135.0,66.0,95.0,26
1811,sunscrapers/djoser,True,7,8.0,0.0,0.0,7.0,14.0,19.0,11
1812,sunscrapers/djoser,True,8,8.0,0.0,0.0,0.0,4.0,4.0,5
1813,sunscrapers/djoser,True,9,8.0,0.0,0.0,0.0,5.0,8.0,5
1814,sunscrapers/djoser,True,10,8.0,0.0,0.0,0.0,7.0,8.0,5
1815,sunscrapers/djoser,True,11,8.0,0.0,0.0,0.0,1.0,2.0,1
1816,tariqdaouda/pyArango,False,6,9.0,1.0,0.0,0.0,1.0,1.0,1
1817,tariqdaouda/pyArango,False,7,9.0,1.0,0.0,0.0,1.0,1.0,1
1818,tariqdaouda/pyArango,False,8,9.0,1.0,0.0,0.0,2.0,2.0,3
1819,tariqdaouda/pyArango,True,5,9.0,1.0,7.0,34.0,17.0,27.0,10
1820,tariqdaouda/pyArango,True,6,9.0,1.0,3.0,14.0,15.0,22.0,10
1821,tariqdaouda/pyArango,True,7,9.0,1.0,3.0,24.0,8.0,12.0,7
1822,tariqdaouda/pyArango,True,8,9.0,1.0,10.0,31.0,17.0,23.0,12
1823,tariqdaouda/pyArango,True,9,9.0,1.0,0.0,0.0,2.0,2.0,2
1824,tmux-python/libtmux,False,7,10.0,0.0,2.0,5.0,0.0,0.0,2
1825,tmux-python/libtmux,False,8,10.0,0.0,1.0,3.0,0.0,0.0,4
1826,tmux-python/libtmux,False,9,10.0,0.0,0.0,4.0,5.0,6.0,7
1827,tmux-python/libtmux,True,6,10.0,0.0,0.0,9.0,0.0,0.0,2
1828,tmux-python/libtmux,True,7,10.0,0.0,13.0,88.0,1.0,2.0,3
1829,tmux-python/libtmux,True,8,10.0,0.0,17.0,53.0,0.0,0.0,3
1830,tmux-python/libtmux,True,9,10.0,0.0,21.0,62.0,1.0,1.0,3
1831,tmux-python/libtmux,True,10,10.0,0.0,3.0,19.0,0.0,0.0,3
1832,tmux-python/libtmux,True,11,10.0,0.0,0.0,2.0,0.0,0.0,1
1833,tmux-python/libtmux,True,12,10.0,0.0,15.0,86.0,1.0,1.0,1
1834,tmux-python/libtmux,True,13,10.0,0.0,6.0,34.0,0.0,0.0,1
1835,translate/translate,False,2,6.0,1.0,1.0,1.0,14.0,31.0,15
1836,translate/translate,False,3,6.0,1.0,1.0,6.0,45.0,51.0,14
1837,translate/translate,False,4,6.0,1.0,4.0,5.0,3.0,3.0,6
1838,translate/translate,False,5,6.0,1.0,2.0,5.0,4.0,4.0,6
1839,translate/translate,False,6,6.0,1.0,0.0,1.0,3.0,3.0,3
1840,translate/translate,False,7,6.0,1.0,4.0,9.0,2.0,3.0,2
1841,translate/translate,False,8,6.0,1.0,1.0,4.0,2.0,3.0,4
1842,translate/translate,False,9,6.0,1.0,1.0,8.0,2.0,2.0,8
1843,translate/translate,True,2,6.0,1.0,68.0,136.0,26.0,48.0,10
1844,translate/translate,True,3,6.0,1.0,28.0,156.0,76.0,121.0,21
1845,translate/translate,True,4,6.0,1.0,38.0,124.0,39.0,58.0,24
1846,translate/translate,True,5,6.0,1.0,78.0,167.0,40.0,66.0,23
1847,translate/translate,True,6,6.0,1.0,77.0,202.0,16.0,19.0,9
1848,translate/translate,True,7,6.0,1.0,38.0,177.0,17.0,21.0,9
1849,translate/translate,True,8,6.0,1.0,14.0,40.0,10.0,20.0,4
1850,translate/translate,True,9,6.0,1.0,22.0,74.0,23.0,26.0,4
1851,trek10inc/awsume,False,10,14.0,0.0,0.0,0.0,1.0,2.0,1
1852,trek10inc/awsume,False,12,14.0,0.0,0.0,0.0,3.0,3.0,2
1853,trek10inc/awsume,False,13,14.0,0.0,0.0,0.0,6.0,6.0,7
1854,trek10inc/awsume,False,14,14.0,0.0,2.0,2.0,0.0,0.0,1
1855,trek10inc/awsume,False,16,14.0,0.0,0.0,0.0,1.0,1.0,1
1856,trek10inc/awsume,True,10,14.0,0.0,4.0,4.0,39.0,90.0,15
1857,trek10inc/awsume,True,11,14.0,0.0,2.0,14.0,29.0,38.0,16
1858,trek10inc/awsume,True,12,14.0,0.0,1.0,36.0,30.0,55.0,16
1859,trek10inc/awsume,True,13,14.0,0.0,0.0,6.0,12.0,14.0,9
1860,trek10inc/awsume,True,14,14.0,0.0,0.0,0.0,2.0,2.0,3
1861,trek10inc/awsume,True,17,14.0,0.0,0.0,0.0,2.0,2.0,2
1862,tsifrer/python-twitch-client,False,11,14.0,0.0,0.0,0.0,0.0,0.0,1
1863,tsifrer/python-twitch-client,False,12,14.0,0.0,0.0,0.0,3.0,4.0,3
1864,tsifrer/python-twitch-client,False,13,14.0,0.0,0.0,0.0,1.0,1.0,1
1865,tsifrer/python-twitch-client,False,14,14.0,0.0,0.0,0.0,0.0,0.0,1
1866,tsifrer/python-twitch-client,True,11,14.0,0.0,0.0,15.0,0.0,0.0,1
1867,tsifrer/python-twitch-client,True,12,14.0,0.0,3.0,17.0,2.0,2.0,3
1868,tsifrer/python-twitch-client,True,13,14.0,0.0,0.0,7.0,1.0,1.0,1
1869,tweepy/tweepy,False,3,7.0,1.0,3.0,3.0,54.0,63.0,53
1870,tweepy/tweepy,False,4,7.0,1.0,3.0,3.0,54.0,65.0,56
1871,tweepy/tweepy,False,5,7.0,1.0,1.0,1.0,78.0,86.0,77
1872,tweepy/tweepy,False,6,7.0,1.0,2.0,4.0,97.0,116.0,98
1873,tweepy/tweepy,False,7,7.0,1.0,0.0,0.0,10.0,18.0,8
1874,tweepy/tweepy,False,8,7.0,1.0,1.0,1.0,6.0,8.0,7
1875,tweepy/tweepy,False,9,7.0,1.0,0.0,0.0,9.0,9.0,8
1876,tweepy/tweepy,False,10,7.0,1.0,1.0,1.0,1.0,2.0,2
1877,tweepy/tweepy,True,3,7.0,1.0,4.0,10.0,28.0,34.0,26
1878,tweepy/tweepy,True,4,7.0,1.0,3.0,33.0,82.0,106.0,46
1879,tweepy/tweepy,True,5,7.0,1.0,2.0,10.0,26.0,29.0,20
1880,tweepy/tweepy,True,6,7.0,1.0,1.0,3.0,22.0,27.0,10
1881,tweepy/tweepy,True,7,7.0,1.0,3.0,27.0,18.0,26.0,7
1882,tweepy/tweepy,True,8,7.0,1.0,0.0,7.0,5.0,6.0,4
1883,tweepy/tweepy,True,9,7.0,1.0,0.0,9.0,5.0,6.0,4
1884,tweepy/tweepy,True,10,7.0,1.0,0.0,0.0,3.0,4.0,2
1885,uktrade/directory-api-client,False,11,15.0,1.0,6.0,16.0,0.0,0.0,3
1886,uktrade/directory-api-client,False,12,15.0,1.0,6.0,10.0,0.0,0.0,4
1887,uktrade/directory-api-client,False,13,15.0,1.0,2.0,6.0,0.0,0.0,3
1888,uktrade/directory-api-client,False,14,15.0,1.0,1.0,2.0,0.0,0.0,3
1889,uktrade/directory-api-client,False,15,15.0,1.0,3.0,4.0,0.0,0.0,3
1890,uktrade/directory-api-client,False,16,15.0,1.0,3.0,5.0,0.0,0.0,3
1891,uktrade/directory-api-client,False,17,15.0,1.0,1.0,2.0,0.0,0.0,2
1892,ultrabug/py3status,False,5,9.0,1.0,1.0,1.0,3.0,3.0,4
1893,ultrabug/py3status,False,6,9.0,1.0,0.0,0.0,5.0,12.0,7
1894,ultrabug/py3status,False,7,9.0,1.0,2.0,7.0,10.0,30.0,13
1895,ultrabug/py3status,False,8,9.0,1.0,5.0,12.0,7.0,12.0,16
